disruption_id,service_code,operator,disruption_type,start_time,duration_min,severity,affected_stops,resolved
D000317,N11,NightLine Ltd,Police Incident,2024-12-25 04:24:00,113,Medium,9,True
D000318,N13,UrbanNight Express,Accident,2024-10-25 05:23:00,162,Medium,11,False
D000319,N4,MidCity Transit,Flooding,2024-10-15 04:20:00,172,Low,19,True
D000320,N2,NightLine Ltd,Accident,2024-10-20 23:28:00,162,Low,4,False
D000321,N17,UrbanNight Express,Police Incident,2024-12-16 23:03:00,118,Medium,11,True
D000322,N2,StarRoute Services,Vehicle Breakdown,2024-12-22 03:24:00,8,Low,2,True
D000323,N11,UrbanNight Express,Flooding,2024-10-15 04:52:00,175,Low,18,False
D000324,N17,NightLine Ltd,Flooding,2024-11-19 02:28:00,174,Low,6,True
D000325,N19,MidCity Transit,Flooding,2024-12-16 22:30:00,72,Medium,12,False
D000326,N8,UrbanNight Express,Vehicle Breakdown,2024-10-16 03:29:00,117,Low,1,True
D000327,N20,Capital Night Buses,Special Event,2024-10-24 05:54:00,134,High,14,True
D000328,N1,NightLine Ltd,Road Closure,2024-12-12 01:52:00,35,Low,17,True
D000329,N26,Capital Night Buses,Accident,2024-10-10 02:16:00,60,Low,9,False
D000330,N20,Capital Night Buses,Special Event,2024-10-28 00:35:00,142,Medium,15,True
D000331,N25,UrbanNight Express,Accident,2024-10-03 00:04:00,174,Medium,9,True
D000332,N9,UrbanNight Express,Road Closure,2024-11-03 00:52:00,47,Low,3,True
D000333,N15,Capital Night Buses,Road Closure,2024-12-08 03:04:00,38,Low,7,True
D000334,N1,MidCity Transit,Vehicle Breakdown,2024-10-21 01:16:00,113,Medium,8,True
D000335,N17,Capital Night Buses,Flooding,2024-12-28 04:39:00,104,Low,12,True
D000336,N5,MidCity Transit,Vehicle Breakdown,2024-11-09 23:01:00,75,Medium,13,True
D000337,N20,Capital Night Buses,Accident,2024-10-19 23:22:00,67,Low,8,True
D000338,N7,NightLine Ltd,Accident,2024-12-20 05:34:00,156,Medium,12,True
D000339,N17,MidCity Transit,Road Closure,2024-10-17 01:34:00,60,Low,13,True
D000340,N12,UrbanNight Express,Police Incident,2024-10-04 23:23:00,77,Medium,4,True
D000341,N17,Capital Night Buses,Accident,2024-12-10 02:07:00,62,Low,4,False
D000342,N3,UrbanNight Express,Vehicle Breakdown,2024-10-28 01:20:00,97,Low,13,True
D000343,N27,NightLine Ltd,Accident,2024-12-02 22:26:00,47,Medium,8,True
D000344,N6,StarRoute Services,Flooding,2024-11-08 22:38:00,143,Low,13,True
D000345,N3,UrbanNight Express,Road Closure,2024-11-09 00:18:00,177,Medium,9,True
D000346,N3,NightLine Ltd,Police Incident,2024-12-27 22:36:00,105,Low,7,True
D000347,N23,MidCity Transit,Accident,2024-12-18 04:45:00,88,Low,19,True
D000348,N15,UrbanNight Express,Vehicle Breakdown,2024-10-13 23:44:00,128,Medium,1,True
D000349,N1,NightLine Ltd,Vehicle Breakdown,2024-12-09 01:01:00,130,Low,5,True
D000350,N12,MidCity Transit,Accident,2024-10-26 04:00:00,35,Low,9,False
D000351,N6,Capital Night Buses,Police Incident,2024-11-07 23:37:00,15,Low,9,True
D000352,N25,Capital Night Buses,Police Incident,2024-10-30 00:33:00,151,Low,19,True
D000353,N20,MidCity Transit,Flooding,2024-12-02 02:12:00,158,Medium,16,True
D000354,N6,NightLine Ltd,Road Closure,2024-12-04 05:53:00,151,High,15,False
D000355,N16,MidCity Transit,Special Event,2024-11-06 23:45:00,75,Low,6,True
D000356,N18,StarRoute Services,Vehicle Breakdown,2024-12-05 01:04:00,104,Medium,14,True
D000357,N12,Capital Night Buses,Police Incident,2024-12-24 05:53:00,23,High,17,True
D000358,N22,UrbanNight Express,Special Event,2024-10-28 01:10:00,59,Medium,5,True
D000359,N7,UrbanNight Express,Road Closure,2024-10-21 05:18:00,53,Low,6,True
D000360,N27,MidCity Transit,Accident,2024-10-29 00:45:00,61,Medium,16,True
D000361,N10,NightLine Ltd,Police Incident,2024-11-03 02:01:00,19,Medium,6,True
D000362,N16,StarRoute Services,Accident,2024-12-12 22:22:00,176,Low,9,True
D000363,N18,Capital Night Buses,Flooding,2024-10-03 22:15:00,87,Low,2,True
D000364,N4,UrbanNight Express,Flooding,2024-10-29 00:23:00,38,Low,19,True
D000365,N2,UrbanNight Express,Vehicle Breakdown,2024-10-20 02:20:00,38,Medium,1,True
D000366,N29,Capital Night Buses,Road Closure,2024-12-13 01:20:00,83,High,15,True
D000367,N25,NightLine Ltd,Special Event,2024-10-28 00:18:00,155,Low,17,True
D000368,N26,Capital Night Buses,Vehicle Breakdown,2024-11-20 02:23:00,57,Low,13,True
D000369,N10,MidCity Transit,Police Incident,2024-12-08 22:21:00,142,High,14,False
D000370,N17,StarRoute Services,Accident,2024-12-31 03:19:00,52,Low,15,True
D000371,N9,Capital Night Buses,Flooding,2024-10-26 22:35:00,112,Medium,13,True
D000372,N19,StarRoute Services,Accident,2024-11-25 02:26:00,43,Low,12,True
D000373,N6,StarRoute Services,Police Incident,2024-11-22 23:34:00,118,Low,13,True
D000374,N10,Capital Night Buses,Special Event,2024-10-10 23:20:00,76,High,12,True
D000375,N11,MidCity Transit,Vehicle Breakdown,2024-10-23 01:26:00,92,Low,12,False
D000376,N21,Capital Night Buses,Special Event,2024-12-29 22:42:00,136,High,2,True
D000377,N1,NightLine Ltd,Accident,2024-10-13 23:49:00,146,High,12,True
D000378,N15,Capital Night Buses,Accident,2024-10-25 23:18:00,149,Medium,8,True
D000379,N12,StarRoute Services,Road Closure,2024-10-13 01:30:00,118,Low,2,True
D000380,N4,UrbanNight Express,Accident,2024-10-26 05:06:00,33,Medium,7,True
D000381,N11,NightLine Ltd,Police Incident,2024-11-28 05:41:00,159,Medium,6,True
D000382,N8,StarRoute Services,Vehicle Breakdown,2024-11-21 00:17:00,49,Medium,3,True
D000383,N14,Capital Night Buses,Vehicle Breakdown,2024-11-20 02:51:00,137,Low,9,True
D000384,N29,Capital Night Buses,Police Incident,2024-12-01 23:58:00,81,Low,13,True
D000385,N3,MidCity Transit,Special Event,2024-12-14 05:18:00,33,Medium,3,True
D000386,N5,StarRoute Services,Vehicle Breakdown,2024-12-27 02:43:00,163,Low,1,True
D000387,N6,NightLine Ltd,Accident,2024-11-06 00:48:00,171,Low,13,False
D000388,N13,Capital Night Buses,Special Event,2024-11-12 00:16:00,151,Medium,14,True
D000389,N14,NightLine Ltd,Road Closure,2024-12-26 04:32:00,96,Medium,17,True
D000390,N14,StarRoute Services,Special Event,2024-11-30 03:48:00,37,Medium,2,True
D000391,N19,MidCity Transit,Accident,2024-12-04 02:46:00,63,Medium,11,True
D000392,N5,NightLine Ltd,Accident,2024-11-19 03:46:00,89,Medium,3,True
D000393,N10,MidCity Transit,Flooding,2024-10-24 23:55:00,28,Low,8,True
D000394,N20,StarRoute Services,Flooding,2024-12-06 22:35:00,85,Medium,17,False
D000395,N24,NightLine Ltd,Vehicle Breakdown,2024-10-06 23:14:00,176,Medium,17,True
D000396,N8,NightLine Ltd,Police Incident,2024-12-30 22:46:00,80,Low,10,True
D000397,N20,MidCity Transit,Road Closure,2024-11-24 00:05:00,120,High,8,True
D000398,N29,Capital Night Buses,Vehicle Breakdown,2024-11-11 23:20:00,24,Low,5,True
D000399,N4,MidCity Transit,Flooding,2024-10-15 23:37:00,168,Medium,6,True
D000400,N1,StarRoute Services,Accident,2024-11-30 01:10:00,109,Medium,2,False
D000401,N28,StarRoute Services,Police Incident,2024-12-21 01:18:00,136,High,11,True
D000402,N20,MidCity Transit,Special Event,2024-10-31 02:41:00,61,Medium,6,True
D000403,N21,MidCity Transit,Flooding,2024-10-06 22:44:00,106,Low,7,True
D000404,N7,Capital Night Buses,Police Incident,2024-10-29 05:42:00,99,Low,19,True
D000405,N8,NightLine Ltd,Flooding,2024-11-20 23:00:00,80,Medium,4,True
D000406,N19,UrbanNight Express,Accident,2024-11-10 02:00:00,70,Medium,4,True
D000407,N18,MidCity Transit,Special Event,2024-11-14 00:53:00,60,Medium,12,True
D000408,N3,Capital Night Buses,Police Incident,2024-10-09 04:38:00,114,High,19,True
D000409,N30,UrbanNight Express,Special Event,2024-11-27 04:02:00,105,Low,10,True
D000410,N23,StarRoute Services,Road Closure,2024-10-29 01:21:00,124,Medium,14,True
D000411,N10,MidCity Transit,Police Incident,2024-12-11 00:55:00,56,Low,14,True
D000412,N13,UrbanNight Express,Special Event,2024-12-01 05:49:00,98,Low,18,True
D000413,N18,StarRoute Services,Accident,2024-12-01 03:42:00,28,High,3,True
D000414,N7,UrbanNight Express,Accident,2024-11-18 01:02:00,160,Low,13,True
D000415,N12,NightLine Ltd,Special Event,2024-10-30 02:07:00,137,Medium,10,True
D000416,N9,NightLine Ltd,Police Incident,2024-11-01 05:11:00,28,Medium,9,False
D000417,N10,UrbanNight Express,Vehicle Breakdown,2024-12-27 03:19:00,49,Low,5,True
D000418,N22,Capital Night Buses,Special Event,2024-10-13 03:18:00,110,Low,2,True
D000419,N13,UrbanNight Express,Flooding,2024-11-11 01:38:00,135,Medium,11,True
D000420,N26,StarRoute Services,Accident,2024-12-29 03:44:00,159,Low,3,True
D000421,N28,NightLine Ltd,Accident,2024-12-19 03:03:00,94,Low,3,True
D000422,N10,Capital Night Buses,Flooding,2024-11-10 05:23:00,118,Low,14,True
D000423,N26,UrbanNight Express,Vehicle Breakdown,2024-10-12 05:34:00,156,Medium,8,True
D000424,N23,MidCity Transit,Flooding,2024-12-28 04:42:00,28,Low,1,True
D000425,N30,MidCity Transit,Accident,2024-12-20 01:19:00,135,Low,18,True
D000426,N15,NightLine Ltd,Police Incident,2024-10-13 00:40:00,11,High,4,True
D000427,N8,NightLine Ltd,Road Closure,2024-12-06 01:07:00,156,High,5,True
D000428,N26,NightLine Ltd,Vehicle Breakdown,2024-10-27 04:48:00,55,Medium,15,False
D000429,N7,MidCity Transit,Special Event,2024-11-04 04:42:00,62,Medium,17,False
D000430,N23,NightLine Ltd,Accident,2024-11-25 02:27:00,109,High,11,True
D000431,N5,StarRoute Services,Vehicle Breakdown,2024-10-08 00:12:00,134,Medium,6,False
D000432,N1,NightLine Ltd,Police Incident,2024-12-26 05:59:00,71,Low,4,True
D000433,N5,Capital Night Buses,Accident,2024-10-20 02:39:00,79,Low,16,True
D000434,N19,StarRoute Services,Police Incident,2024-12-12 00:21:00,179,Low,8,True
D000435,N18,Capital Night Buses,Police Incident,2024-12-20 00:49:00,85,Medium,17,True
D000436,N22,StarRoute Services,Accident,2024-10-30 02:25:00,87,Low,2,True
D000437,N11,Capital Night Buses,Accident,2024-12-15 02:17:00,81,Medium,11,True
D000438,N4,NightLine Ltd,Police Incident,2024-12-09 23:06:00,106,Medium,4,True
D000439,N11,StarRoute Services,Police Incident,2024-11-25 05:01:00,108,High,10,True
D000440,N19,NightLine Ltd,Police Incident,2024-10-16 03:57:00,179,Low,13,True
D000441,N10,MidCity Transit,Vehicle Breakdown,2024-11-12 01:18:00,53,Low,11,True
D000442,N6,UrbanNight Express,Flooding,2024-12-20 04:49:00,27,Low,6,True
D000443,N3,Capital Night Buses,Police Incident,2024-12-25 05:30:00,118,Medium,13,False
D000444,N29,Capital Night Buses,Flooding,2024-10-16 05:41:00,179,Medium,15,False
D000445,N14,Capital Night Buses,Accident,2024-11-23 03:50:00,13,Medium,1,True
D000446,N27,MidCity Transit,Special Event,2024-11-02 01:52:00,84,Low,12,True
D000447,N22,UrbanNight Express,Accident,2024-12-05 04:02:00,66,Low,7,True
D000448,N12,Capital Night Buses,Vehicle Breakdown,2024-12-07 00:28:00,20,Low,1,True
D000449,N24,StarRoute Services,Police Incident,2024-11-06 23:44:00,145,Low,3,False
D000450,N28,NightLine Ltd,Road Closure,2024-12-04 22:51:00,50,High,1,True
D000451,N24,UrbanNight Express,Special Event,2024-12-13 00:53:00,170,Medium,3,True
D000452,N30,UrbanNight Express,Accident,2024-12-14 05:32:00,27,High,17,True
D000453,N11,NightLine Ltd,Police Incident,2024-10-19 01:35:00,56,Low,6,True
D000454,N6,MidCity Transit,Road Closure,2024-10-23 03:04:00,95,Low,14,False
D000455,N2,UrbanNight Express,Vehicle Breakdown,2024-12-11 23:01:00,6,Low,4,True
D000456,N26,MidCity Transit,Flooding,2024-10-24 22:01:00,71,Medium,1,True
D000457,N6,Capital Night Buses,Vehicle Breakdown,2024-10-25 05:10:00,27,Medium,16,False
D000458,N23,MidCity Transit,Accident,2024-11-01 22:05:00,78,Medium,3,True
D000459,N6,UrbanNight Express,Special Event,2024-10-06 00:16:00,34,Low,16,True
D000460,N24,NightLine Ltd,Vehicle Breakdown,2024-12-26 02:50:00,74,Low,18,True
D000461,N12,MidCity Transit,Vehicle Breakdown,2024-11-07 05:03:00,132,Low,9,True
D000462,N21,UrbanNight Express,Special Event,2024-10-14 03:35:00,101,Low,7,True
D000463,N1,Capital Night Buses,Special Event,2024-11-29 04:56:00,133,High,19,True
D000464,N27,MidCity Transit,Accident,2024-12-01 05:23:00,50,Medium,9,True
D000465,N1,NightLine Ltd,Flooding,2024-12-06 22:01:00,26,Low,13,True
D000466,N21,MidCity Transit,Flooding,2024-10-16 05:22:00,75,Low,18,True
D000467,N12,NightLine Ltd,Special Event,2024-10-29 05:38:00,134,Low,8,True
D000468,N9,UrbanNight Express,Road Closure,2024-10-19 22:17:00,164,Low,16,True
D000469,N8,Capital Night Buses,Road Closure,2024-10-08 00:53:00,125,Low,7,True
D000470,N18,MidCity Transit,Flooding,2024-12-08 23:06:00,21,Medium,16,True
D000471,N28,UrbanNight Express,Road Closure,2024-11-06 02:27:00,114,Medium,5,True
D000472,N12,StarRoute Services,Road Closure,2024-11-15 05:28:00,153,High,3,True
D000473,N27,Capital Night Buses,Special Event,2024-11-30 02:23:00,82,Low,5,True
D000474,N20,NightLine Ltd,Special Event,2024-11-23 03:37:00,163,Low,2,False
D000475,N29,StarRoute Services,Vehicle Breakdown,2024-11-17 03:27:00,39,Medium,10,True
D000476,N9,MidCity Transit,Vehicle Breakdown,2024-10-28 22:22:00,38,Medium,7,False
D000477,N11,NightLine Ltd,Flooding,2024-10-15 23:16:00,13,Low,5,True
D000478,N11,UrbanNight Express,Police Incident,2024-12-17 02:39:00,122,Low,2,False
D000479,N13,Capital Night Buses,Police Incident,2024-11-20 00:42:00,65,High,19,True
D000480,N6,MidCity Transit,Special Event,2024-11-03 01:21:00,50,Medium,13,True
D000481,N19,MidCity Transit,Flooding,2024-12-06 02:06:00,83,Low,18,True
D000482,N27,NightLine Ltd,Vehicle Breakdown,2024-11-02 05:45:00,170,Medium,13,True
D000483,N20,StarRoute Services,Road Closure,2024-10-19 01:34:00,109,Low,15,False
D000484,N4,Capital Night Buses,Special Event,2024-12-29 23:43:00,176,Medium,10,True
D000485,N21,StarRoute Services,Vehicle Breakdown,2024-12-20 02:02:00,8,Medium,7,False
D000486,N15,StarRoute Services,Special Event,2024-12-03 03:08:00,5,Low,10,True
D000487,N23,UrbanNight Express,Special Event,2024-10-02 05:41:00,34,Low,9,True
D000488,N3,NightLine Ltd,Accident,2024-11-10 03:17:00,11,Medium,13,False
D000489,N13,StarRoute Services,Police Incident,2024-10-11 02:18:00,120,Medium,9,True
D000490,N20,Capital Night Buses,Flooding,2024-10-27 01:50:00,114,Medium,15,True
D000491,N11,Capital Night Buses,Vehicle Breakdown,2024-12-31 23:18:00,52,Low,18,True
D000492,N10,UrbanNight Express,Police Incident,2024-10-27 05:20:00,42,Low,14,True
D000493,N3,StarRoute Services,Police Incident,2024-10-28 22:17:00,152,Medium,9,False
D000494,N17,Capital Night Buses,Vehicle Breakdown,2024-11-11 04:43:00,88,Low,16,True
D000495,N7,UrbanNight Express,Accident,2024-12-22 05:31:00,161,High,3,True
D000496,N2,NightLine Ltd,Police Incident,2024-11-30 01:11:00,53,Low,1,False
D000497,N27,StarRoute Services,Vehicle Breakdown,2024-12-15 04:55:00,134,High,14,True
D000498,N15,NightLine Ltd,Flooding,2024-11-28 05:09:00,155,Low,17,False
D000499,N8,NightLine Ltd,Police Incident,2024-11-27 04:41:00,158,Medium,4,True
D000500,N24,Capital Night Buses,Special Event,2024-10-29 22:23:00,174,High,16,True
D000501,N10,UrbanNight Express,Road Closure,2024-10-02 04:47:00,122,Low,19,True
D000502,N4,StarRoute Services,Flooding,2024-12-19 04:42:00,27,Low,13,False
D000503,N11,UrbanNight Express,Police Incident,2024-12-14 05:44:00,29,Medium,18,False
D000504,N7,Capital Night Buses,Vehicle Breakdown,2024-11-09 00:05:00,51,Low,4,True
D000505,N5,StarRoute Services,Road Closure,2024-12-08 04:49:00,86,Low,11,False
D000506,N2,MidCity Transit,Road Closure,2024-10-19 01:41:00,11,Low,2,True
D000507,N4,NightLine Ltd,Special Event,2024-10-31 22:52:00,87,Low,6,True
D000508,N7,StarRoute Services,Police Incident,2024-10-14 00:20:00,42,Medium,5,True
D000509,N20,MidCity Transit,Accident,2024-12-10 03:07:00,11,Medium,16,True
D000510,N12,StarRoute Services,Flooding,2024-10-02 01:01:00,56,Medium,12,True
D000511,N6,StarRoute Services,Accident,2024-11-07 22:33:00,130,Low,18,True
D000512,N7,NightLine Ltd,Police Incident,2024-12-27 22:14:00,62,Low,3,False
D000513,N8,StarRoute Services,Vehicle Breakdown,2024-11-05 03:17:00,168,Low,17,True
D000514,N14,NightLine Ltd,Road Closure,2024-10-19 02:32:00,36,Low,1,True
D000515,N22,NightLine Ltd,Road Closure,2024-11-16 01:51:00,45,Medium,8,True
D000516,N15,StarRoute Services,Flooding,2024-12-15 23:15:00,101,Low,13,True
D000517,N23,StarRoute Services,Flooding,2024-12-19 04:27:00,130,Medium,14,True
D000518,N20,NightLine Ltd,Police Incident,2024-10-07 05:12:00,81,Low,8,True
D000519,N10,Capital Night Buses,Vehicle Breakdown,2024-10-15 22:10:00,128,Low,10,True
D000520,N14,StarRoute Services,Accident,2024-10-11 02:36:00,105,Medium,7,True
D000521,N18,NightLine Ltd,Vehicle Breakdown,2024-11-12 22:10:00,121,Low,15,False
D000522,N15,UrbanNight Express,Road Closure,2024-10-20 02:28:00,89,Medium,7,True
D000523,N14,StarRoute Services,Police Incident,2024-11-17 00:13:00,32,Medium,16,True
D000524,N6,MidCity Transit,Road Closure,2024-10-31 00:58:00,134,Low,2,False
D000525,N26,UrbanNight Express,Police Incident,2024-11-10 00:38:00,111,Medium,3,True
D000526,N30,NightLine Ltd,Police Incident,2024-10-18 02:35:00,36,Low,8,True
D000527,N18,StarRoute Services,Police Incident,2024-11-04 22:13:00,125,High,18,True
D000528,N16,NightLine Ltd,Vehicle Breakdown,2024-12-22 04:20:00,57,Low,13,False
D000529,N9,UrbanNight Express,Flooding,2024-10-08 04:16:00,27,Low,10,False
D000530,N21,UrbanNight Express,Police Incident,2024-10-22 04:37:00,132,Low,19,True
D000531,N12,StarRoute Services,Accident,2024-10-31 22:55:00,34,High,2,True
D000532,N17,Capital Night Buses,Flooding,2024-10-03 04:11:00,26,High,3,True
D000533,N2,Capital Night Buses,Special Event,2024-12-26 02:14:00,144,Medium,10,False
D000534,N19,NightLine Ltd,Accident,2024-12-11 22:38:00,171,Medium,15,True
D000535,N2,NightLine Ltd,Accident,2024-12-19 04:35:00,154,High,13,False
D000536,N30,MidCity Transit,Vehicle Breakdown,2024-12-27 02:24:00,83,Low,19,True
D000537,N8,Capital Night Buses,Road Closure,2024-10-04 04:51:00,87,High,1,True
D000538,N26,StarRoute Services,Vehicle Breakdown,2024-10-21 00:02:00,46,Low,13,True
D000539,N11,NightLine Ltd,Special Event,2024-12-18 05:32:00,164,Low,16,True
D000540,N22,StarRoute Services,Road Closure,2024-11-09 04:53:00,26,High,5,True
D000541,N7,MidCity Transit,Flooding,2024-10-06 04:54:00,35,Low,3,True
D000542,N8,Capital Night Buses,Police Incident,2024-10-14 01:48:00,145,Medium,11,True
D000543,N30,MidCity Transit,Vehicle Breakdown,2024-10-13 22:45:00,10,Medium,11,True
D000544,N29,NightLine Ltd,Vehicle Breakdown,2024-12-19 22:39:00,132,Medium,9,True
D000545,N22,NightLine Ltd,Accident,2024-10-04 01:27:00,8,High,2,True
D000546,N2,UrbanNight Express,Special Event,2024-11-15 01:36:00,62,Medium,16,True
D000547,N17,Capital Night Buses,Flooding,2024-12-20 23:32:00,25,Low,15,True
D000548,N2,Capital Night Buses,Special Event,2024-12-12 01:38:00,17,Low,9,True
D000549,N2,UrbanNight Express,Road Closure,2024-11-16 05:53:00,8,Low,11,True
D000550,N11,MidCity Transit,Police Incident,2024-12-22 03:40:00,50,Medium,14,True
D000551,N19,StarRoute Services,Vehicle Breakdown,2024-11-21 05:30:00,63,Medium,5,True
D000552,N10,StarRoute Services,Flooding,2024-12-08 22:13:00,20,High,10,True
D000553,N22,StarRoute Services,Police Incident,2024-11-22 05:40:00,81,Medium,12,True
D000554,N3,UrbanNight Express,Accident,2024-11-06 05:18:00,12,Low,10,True
D000555,N7,NightLine Ltd,Road Closure,2024-12-15 04:18:00,68,Medium,19,True
D000556,N5,NightLine Ltd,Flooding,2024-10-27 05:09:00,73,Low,6,True
D000557,N17,Capital Night Buses,Police Incident,2024-12-03 05:46:00,35,Medium,7,False
D000558,N11,NightLine Ltd,Vehicle Breakdown,2024-12-02 03:42:00,43,High,12,True
D000559,N18,Capital Night Buses,Road Closure,2024-12-28 01:44:00,38,Low,17,False
D000560,N7,Capital Night Buses,Vehicle Breakdown,2024-11-18 23:55:00,104,Medium,17,True
D000561,N10,NightLine Ltd,Accident,2024-11-14 01:54:00,144,Medium,16,True
D000562,N10,StarRoute Services,Road Closure,2024-12-12 23:50:00,77,Low,8,True
D000563,N26,MidCity Transit,Flooding,2024-11-07 00:20:00,109,Low,9,False
D000564,N14,NightLine Ltd,Vehicle Breakdown,2024-11-15 05:26:00,12,Medium,4,True
D000565,N21,MidCity Transit,Accident,2024-11-08 03:14:00,146,Medium,17,True
D000566,N1,Capital Night Buses,Flooding,2024-12-19 03:45:00,51,Low,6,True
D000567,N29,NightLine Ltd,Police Incident,2024-10-27 00:25:00,131,Medium,1,True
D000568,N5,Capital Night Buses,Road Closure,2024-10-14 04:35:00,170,High,5,False
D000569,N12,NightLine Ltd,Special Event,2024-10-09 02:46:00,107,High,4,True
